0x00000000	Reset
0x01A17B8C	TP3Tool::PutFramedBytes(CBufferList *, unsigned char)
0x01A17B90	TFaxTool::PutFramedBytes(CBufferList *, unsigned char)
0x01A17B94	TSerTool::PutFramedBytes(CBufferList *, unsigned char)
0x01A17B98	TFaxTool::PutMessage(unsigned char)
0x01A17B9C	TFaxTool::PutTrainingCheckComplete(long)
0x01A17BA0	TSerialEndpoint::Rcv(CBufferSegment *, long, unsigned long *, unsigned long)
0x01A17BA4	TSerialEndpoint::Rcv(unsigned char *, long &, long, unsigned long *, unsigned long)
0x01A17BA8	TMNP::RcvBrokenFrame(long)
0x01A17BAC	TMNP::RcvBuffer(void)
0x01A17BB0	TMNP::RcvFrame(void)
0x01A17BB4	TMNP::RcvFrameComplete(long, unsigned char)
0x01A17BB8	TMNP::RcvInit(void)
0x01A17BBC	TMNP::RcvLA(void)
0x01A17BC0	TMNP::RcvLD(void)
0x01A17BC4	TMNP::RcvLN(void)
0x01A17BC8	TMNP::RcvLNA(void)
0x01A17BCC	TMNP::RcvLR(void)
0x01A17BD0	TMNP::RcvLT(void)
0x01A17BD4	TMNP::RcvProcessFrame(void)
0x01A17BD8	TMNP::RcvStartBuffer(void)
0x01A17BDC	TP3Tool::ReadBody(void)
0x01A17BE0	TP3Tool::ReadHeader(void)
0x01A17BE4	TP3Tool::ReadSync(void)
0x01A17BE8	TSharpIRTool::ReceiveControl(unsigned char)
0x01A17BEC	TMNP::ReceiveCredit(void)
0x01A17BF0	TSharpIRTool::ReceiveData(void)
0x01A17BF4	TSharpIRTool::ReceiveLeadIn(void)
0x01A17BF8	TSharpIRTool::ReceiveNegotiate(unsigned char)
0x01A17BFC	RegisterCommunicationsROMProtocols(void)
0x01A18C00	TSerialEndpoint::Release(unsigned long)
0x01A18C04	TFIQTimer::ReleaseFIQTimer(FIQTimer *)
0x01A18C08	TFIQTimer::ReleaseFIQTimers(void *)
0x01A18C0C	ReleasePCSpyTimer(void)
0x01A18C10	TClassOneModem::ReleaseStart(void)
0x01A18C14	TMNP::ReleaseStart(void)
0x01A18C18	TSerialEndpoint::RemoveFromAppWorld(void)
0x01A18C1C	TFIQTimer::ResetFIQTimer(FIQTimer *)
0x01A18C20	TFramedAsyncSerTool::ResetFramingStats(void)
0x01A18C24	TP3Tool::ResetHeartBeat(void)
0x01A18C28	TMNP::ResetLink(void)
0x01A18C2C	TClassOneModem::ResetSerialDrvr(unsigned long, long, long, long)
0x01A18C30	TSharpIRTool::ResetStateMachine(void)
0x01A18C34	TAsyncSerTool::ResetStats(void)
0x01A18C38	TFaxTool::ResponseTimeOut(void)
0x01A18C3C	TMNP::RetransTimeOut(void)
0x01A18C40	reverse(unsigned char *)
0x01A18C44	run_length_decode(TMNPClass5Vars *)
0x01A18C48	run_length_encoding(TMNPClass5Vars *)
0x01A18C4C	run_length_flush(TMNPClass5Vars *)
0x01A18C50	TAsyncSerTool::RxCAvailInt(void)
0x01A18C54	TAsyncSerTool::RxCSpecialInt(void)
0x01A18C58	SCCPowerInit(void)
0x01A18C5C	TSharpIRTool::SelectProtocol(unsigned char)
0x01A18C60	TFaxTool::SendEOM(void)
0x01A18C64	TP3Tool::SendInitPacket(void)
0x01A18C68	TFaxTool::SendNextLine(void)
0x01A18C6C	TP3Tool::SendNextOutput(void)
0x01A18C70	TP3Tool::SendPacket(TP3Packet *)
0x01A18C74	TP3Tool::SendSystemPacket(unsigned char, unsigned char)
0x01A18C78	TSerTool::SendWakeUp(unsigned long)
0x01A18C7C	TFIQTimer::ServiceFIQTimers(void)
0x01A19C80	TClassOneModem::SetActiveConfigStrs(TCMOModemProfile *)
0x01A19C84	TClassOneModem::SetCDOption(void)
0x01A19C88	TSharpIRTool::SetChannelFilter(CommToolRequestType, unsigned char)
0x01A19C8C	TCMOModemProfile::SetDefault(unsigned long)
0x01A19C90	TFaxTool::SetDefaultCapabilities(void)
0x01A19C94	TFaxToolInterface::SetDefaultOptions(TOptionArray *)
0x01A19C98	TAsyncSerTool::SetEventEnables(TCMOSerialEventEnables *)
0x01A19C9C	TFIQTimer::SetFIQTimer(FIQTimer *, unsigned long, unsigned long)
0x01A19CA0	TFIQTimer::SetFIQTimerForShortestDelay(void)
0x01A19CA4	TFramedAsyncSerTool::SetFramingCtl(TCMOFramingParms *)
0x01A19CA8	TSerTool::SetHSKo(unsigned char)
0x01A19CAC	TFaxTool::SetIdentification(unsigned char const *const, unsigned char *const)
0x01A19CB0	TAsyncSerTool::SetInputFlowControl(TCMOInputFlowControlParms *)
0x01A19CB4	TSharpIRTool::SetIOParms(TCMOSerialIOParms *)
0x01A19CB8	TSerTool::SetIOParms(TCMOSerialIOParms *)
0x01A19CBC	TClassOneModem::SetModemProfile(void)
0x01A19CC0	TCMOModemProfile::SetModemStrings(unsigned char const *, unsigned char const *, unsigned char const *, unsigned char const *, unsigned char const *, unsigned char const *)
0x01A19CC4	TAsyncSerTool::SetOutputFlowControl(TCMOOutputFlowControlParms *)
0x01A19CC8	SetPCSpyTimer(unsigned long)
0x01A19CCC	TMNP::SetRetransTimer(void)
0x01A19CD0	TSerialEndpoint::SetSync(unsigned char)
0x01A19CD4	TMNP::SetTimer(unsigned long, unsigned long)
0x01A19CD8	TSerTool::SetTxDTransceiverEnable(unsigned char)
0x01A19CDC	TMNP::SetXmitAbortTimer(void)
0x01A19CE0	TIRService::Sizeof(void) static
0x01A19CE4	TP3Service::Sizeof(void) static
0x01A19CE8	TFaxService::Sizeof(void) static
0x01A19CEC	TMNPService::Sizeof(void) static
0x01A19CF0	TAsyncService::Sizeof(void) static
0x01A19CF4	TModemService::Sizeof(void) static
0x01A19CF8	TSerialEndpoint::Sizeof(void) static
0x01A19CFC	TFramedAsyncService::Sizeof(void) static
0x01A1AD00	TSerialEndpoint::Snd(CBufferSegment *, unsigned long, unsigned long)
0x01A1AD04	TSerialEndpoint::Snd(unsigned char *, long &, unsigned long, unsigned long)
0x01A1AD08	sort_freq_table(TMNPClass5Vars *)
0x01A1AD0C	TIRService::Start(TOptionArray *, unsigned long, TServiceInfo *)
0x01A1AD10	TP3Service::Start(TOptionArray *, unsigned long, TServiceInfo *)
0x01A1AD14	TFaxService::Start(TOptionArray *, unsigned long, TServiceInfo *)
0x01A1AD18	TMNPService::Start(TOptionArray *, unsigned long, TServiceInfo *)
0x01A1AD1C	TAsyncService::Start(TOptionArray *, unsigned long, TServiceInfo *)
0x01A1AD20	TModemService::Start(TOptionArray *, unsigned long, TServiceInfo *)
0x01A1AD24	TFramedAsyncService::Start(TOptionArray *, unsigned long, TServiceInfo *)
0x01A1AD28	TSharpIRTool::StartAbort(long)
0x01A1AD2C	TAsyncSerTool::StartOutputST(void)
0x01A1AD30	TFaxTool::StartPhaseA(void)
0x01A1AD34	TFaxTool::StartPhaseB(void)
0x01A1AD38	TFaxTool::StartPhaseC(void)
0x01A1AD3C	TFaxTool::StartPhaseD(void)
0x01A1AD40	TFaxTool::StartPhaseE(void)
0x01A1AD44	TSharpIRTool::StartReceive(IRPacketType)
0x01A1AD48	TSharpIRTool::StartTimer1(unsigned long, int)
0x01A1AD4C	TSharpIRTool::StartTimer2(unsigned long, int)
0x01A1AD50	TSharpIRTool::StartTransmit(IRPacketType)
0x01A1AD54	TSharpIRTool::StopReceive(void)
0x01A1AD58	TSharpIRTool::StopTimer1(void)
0x01A1AD5C	TSharpIRTool::StopTimer2(void)
0x01A1AD60	TSharpIRTool::StopTransmit(void)
0x01A1AD64	T4AddRTC(unsigned char *)
0x01A1AD68	TSharpIRTool::TaskConstructor(void)
0x01A1AD6C	TAsyncSerTool::TaskConstructor(void)
0x01A1AD70	TClassOneModem::TaskConstructor(void)
0x01A1AD74	TFramedAsyncSerTool::TaskConstructor(void)
0x01A1AD78	TMNP::TaskConstructor(void)
0x01A1AD7C	TP3Tool::TaskConstructor(void)
0x01A1BD80	TFaxTool::TaskConstructor(void)
0x01A1BD84	TSerTool::TaskConstructor(void)
0x01A1BD88	TSharpIRTool::TaskDestructor(void)
0x01A1BD8C	TAsyncSerTool::TaskDestructor(void)
0x01A1BD90	TClassOneModem::TaskDestructor(void)
0x01A1BD94	TFramedAsyncSerTool::TaskDestructor(void)
0x01A1BD98	TMNP::TaskDestructor(void)
0x01A1BD9C	TP3Tool::TaskDestructor(void)
0x01A1BDA0	TFaxTool::TaskDestructor(void)
0x01A1BDA4	TSerTool::TaskDestructor(void)
0x01A1BDA8	TSharpIRTool::TerminateComplete(void)
0x01A1BDAC	TClassOneModem::TerminateComplete(void)
0x01A1BDB0	TP3Tool::TerminateComplete(void)
0x01A1BDB4	TFaxTool::TerminateComplete(void)
0x01A1BDB8	TSerTool::TerminateComplete(void)
0x01A1BDBC	TClassOneModem::TimeOutCmdResult(void)
0x01A1BDC0	TFaxTool::TimeOutKillComplete(void)
0x01A1BDC4	TP3Tool::TimerComplete(void)
0x01A1BDC8	TFaxTool::TimerComplete(void)
0x01A1BDCC	TAsyncSerTool::TxBEmptyInt(void)
0x01A1BDD0	UiToA(unsigned long, unsigned char *)
0x01A1BDD4	TSerialEndpoint::UnBind(unsigned long)
0x01A1BDD8	unpack(TCompressVars *, unsigned int, unsigned int)
0x01A1BDDC	TClassOneModem::UpdateDialOptionsStr(void)
0x01A1BDE0	TCircleBuf::UpdateEnd(unsigned long)
0x01A1BDE4	TCircleBuf::UpdateStart(unsigned long)
0x01A1BDE8	V42CreateCompressVars(TCompressVars **)
0x01A1BDEC	V42DisposeCompressVars(TCompressVars *)
0x01A1BDF0	V42InitCompress(TCompressVars *, unsigned int, unsigned int, unsigned int, void (*)(unsigned long, unsigned char), void (*)(unsigned long, unsigned char), long)
0x01A1BDF4	TSerialEndpoint::WaitForEvent(unsigned long)
0x01A1BDF8	TSerTool::WakeUpHandler(void)
0x01A1BDFC	TMNP::WindowTimeOut(void)
0x01A1CE00	writeCodeWord(unsigned char *&, unsigned char *, unsigned long, unsigned long &, int &)
0x01A1CE04	xbitpack(TCompressVars *, unsigned int, unsigned int)
0x01A1CE08	TMNP::XmitBufferLT(void)
0x01A1CE0C	TMNP::XmitFrameComplete(long, unsigned long)
0x01A1CE10	TMNP::XmitInitBuffer(TXmitBufDscrptr *)
0x01A1CE14	TMNP::XmitLA(unsigned long)
0x01A1CE18	TMNP::XmitLD(void)
0x01A1CE1C	TMNP::XmitLDComplete(long, unsigned long)
0x01A1CE20	TMNP::XmitLR(void)
0x01A1CE24	TMNP::XmitLT(void)
0x01A1CE28	TMNP::XmitLTContinue(void)
0x01A1CE2C	TMNP::XmitNAck(void)
0x01A1CE30	TMNP::XmitPostRequest(CBufferList *, unsigned char)
0x01A1CE34	TMNP::XmitStartBuffer(void)
0x01A1CE38	TClassOneModem::C1GetFaxCapabilities(long)
0x01A1CE3C	TFaxTool::C20AbortSession(unsigned long &, long)
0x01A1CE40	TFaxTool::C20ConfigModem(unsigned char *)
0x01A1CE44	TFaxTool::C20FHS_OK_Rsp(unsigned long &)
0x01A1CE48	TFaxTool::C20FHS_Rsp(unsigned long &)
0x01A1CE4C	TFaxTool::C20GetModemRsp(unsigned long, unsigned long &)
0x01A1CE50	TFaxTool::C20RecvCfgMdm(unsigned long &)
0x01A1CE54	TFaxTool::C20RecvCopyQualityCheck(unsigned long &)
0x01A1CE58	TFaxTool::C20RecvFDR_Cmd(unsigned long &)
0x01A1CE5C	TFaxTool::C20RecvFDR_Rsp(unsigned long &)
0x01A1CE60	TFaxTool::C20StateUpdate(unsigned long)
0x01A1CE64	TFaxTool::C20TransCfgMdm(unsigned long &)
0x01A1CE68	TFaxTool::C20TransFDT_Cmd(unsigned long &)
0x01A1CE6C	TFaxTool::C20TransFDT_Rsp(unsigned long &)
0x01A1CE70	TFaxTool::C20TransPhaseCSendEOM(unsigned long &)
0x01A1CE74	TFaxTool::C2AbortSession(unsigned long &, long)
0x01A1CE78	TFaxTool::C2ConfigModem(unsigned char *)
0x01A1CE7C	TFaxTool::C2DisFromCapabilities(FaxClass2FDIS &, FaxClass2FDIS &)
0x01A1DE80	TClassOneModem::C2DoCommand(unsigned long)
0x01A1DE84	TFaxTool::C2FHNG_OK_Rsp(unsigned long &)
0x01A1DE88	TFaxTool::C2FHNG_Rsp(unsigned long &)
0x01A1DE8C	TFaxTool::C2GetModemRsp(unsigned long, unsigned long &)
0x01A1DE90	TFaxTool::C2InitSubSystem(void)
0x01A1DE94	TClassOneModem::C2ModemRecvPgData(void)
0x01A1DE98	TFaxTool::C2ModemReqComplete(TClassOneModemCmdReply *)
0x01A1DE9C	TFaxTool::C2ParseDISResponse(unsigned char *, FaxClass2FDIS &)
0x01A1DEA0	TClassOneModem::C2ParseDIS(unsigned char *, FaxClass2FDIS *)
0x01A1DEA4	TClassOneModem::C2ParsePTS(unsigned char *, FaxClass2FPTS *)
0x01A1DEA8	TClassOneModem::C2ParsePhoneNum(unsigned char *, unsigned char *)
0x01A1DEAC	TFaxTool::C2PhaseBProcessOptions(void)
0x01A1DEB0	TClassOneModem::C2PktCheckResult(Class1CmdResults)
0x01A1DEB4	TClassOneModem::C2PktGetBytesSetupCont(void)
0x01A1DEB8	TClassOneModem::C2PktGetBytesSetup(void)
0x01A1DEBC	TClassOneModem::C2PktGetBytes(void)
0x01A1DEC0	TFaxTool::C2RecvCfgMdm(unsigned long &)
0x01A1DEC4	TFaxTool::C2RecvCopyQualityCheck(unsigned long &)
0x01A1DEC8	TFaxTool::C2RecvFDR_Cmd(unsigned long &)
0x01A1DECC	TFaxTool::C2RecvFDR_Rsp(unsigned long &)
0x01A1DED0	TFaxTool::C2SetSessionParameters(void)
0x01A1DED4	TFaxTool::C2StateUpdate(unsigned long)
0x01A1DED8	TFaxTool::C2TransCfgMdm(unsigned long &)
0x01A1DEDC	TFaxTool::C2TransFDT_Cmd(unsigned long &)
0x01A1DEE0	TFaxTool::C2TransFDT_Rsp(unsigned long &)
0x01A1DEE4	TFaxTool::C2TransFET_Cmd(unsigned long &)
0x01A1DEE8	TFaxTool::C2TransFET_Rsp(unsigned long &)
0x01A1DEEC	TFaxTool::C2TransFPTS_Rsp(unsigned long &)
0x01A1DEF0	TFaxTool::C2ValidateDCS(FaxClass2FDIS &, FaxClass2FDIS &)
0x01A1DEF4	TClassOneModem::GetSrvcClsSupported(long)
0x01A1DEF8	TClassOneModem::ParseModemRsp(unsigned char *)
0x01A1DEFC	TFaxTool::SendEOMCont(void)
0x01A1EF00	TClassOneModem::SetServiceClass(long)
0x01A1EF04	TClassOneModem::UnblockGetAndPutChannel(void)
0x01A1EF08	TCMOModemFaxClass::TCMOModemFaxClass(void)
0x01A1EF0C	TCMOModemFaxClass1Cap::TCMOModemFaxClass1Cap(void)
0x01A1EF10	TCMOModemFaxEnabledCaps::TCMOModemFaxEnabledCaps(void)
0x01A1EF14	TCMOModemFaxClassesSupported::TCMOModemFaxClassesSupported(void)
0x01A1EF18	TSniffIRTool::AddCurrentOptions(TOptionArray *)
0x01A1EF1C	TLocalTalkTool::AddCurrentOptions(TOptionArray *)
0x01A1EF20	TVRemoteIRTool::AddCurrentOptions(TOptionArray *)
0x01A1EF24	TSniffIRTool::AddDefaultOptions(TOptionArray *)
0x01A1EF28	TLocalTalkTool::AddDefaultOptions(TOptionArray *)
0x01A1EF2C	TVRemoteIRTool::AddDefaultOptions(TOptionArray *)
0x01A1EF30	TSniffIRTool::AllocateBuffers(void)
0x01A1EF34	TLocalTalkTool::AllocateBuffers(void)
0x01A1EF38	TVRemoteIRTool::AllocateBuffers(void)
0x01A1EF3C	TSerTool::BindToSerChip(void)
0x01A1EF40	TLocalTalkTool::BitCount(long)
0x01A1EF44	TLocalTalkTool::BytesAvailable(unsigned long &)
0x01A1EF48	TKeyboardTool::CancelAutoKey(void)
0x01A1EF4C	TSerTool::ClaimSerialChip(void)
0x01A1EF50	IRSniffService::ClassInfo(void) static
0x01A1EF54	TVRemoteService::ClassInfo(void) static
0x01A1EF58	TKeyboardService::ClassInfo(void) static
0x01A1EF5C	TLocalTalkService::ClassInfo(void) static
0x01A1EF60	TSerTool::CleanUp(void)
0x01A1EF64	TLocalTalkTool::Close(void)
0x01A1EF68	TLocalTalkTool::ConnectStart(void)
0x01A1EF6C	TVRemoteIRTool::ConnectStart(void)
0x01A1EF70	TLocalTalkTool::DeallocateBuffers(void)
0x01A1EF74	TLocalTalkTool::DelayLinkIsFree(unsigned long)
0x01A1EF78	TLocalTalkTool::DoControl(unsigned long, unsigned long)
0x01A1EF7C	TAsyncSerTool::DoInputFlowControl(void)
0x01A1FF80	TLocalTalkTool::DoInput(void)
0x01A1FF84	TSerTool::DoKillControl(unsigned long)
0x01A1FF88	TSniffIRTool::DoOutput(void)
0x01A1FF8C	TLocalTalkTool::DoOutput(void)
0x01A1FF90	TVRemoteIRTool::DoOutput(void)
0x01A1FF94	TLocalTalkTool::DoPutComplete(long)
0x01A1FF98	TAsyncSerTool::EmptyInFIFO(void)
0x01A1FF9C	TLocalTalkTool::ExtStatusInt(void)
0x01A1FFA0	TLocalTalkTool::GetChannelIntHandlers(SCCChannelInts *)
0x01A1FFA4	TLocalTalkTool::GetControlPacket(void)
0x01A1FFA8	TAsyncSerTool::GetMoreOutChars(unsigned char *)
0x01A1FFAC	TAsyncSerTool::GetNextOutChar(unsigned char *)
0x01A1FFB0	TLocalTalkTool::GetRandomNodeID(void)
0x01A1FFB4	TSerTool::GetSerialOutputs(void)
0x01A1FFB8	TSerialEndpoint::GrabGetPB(unsigned char)
0x01A1FFBC	TSerialEndpoint::GrabPutPB(unsigned char)
0x01A1FFC0	TSerialEndpoint::SetState(long)
0x01A1FFC4	TSerialEndpoint::HandleAbortReply(TCommToolAbortPB *)
0x01A1FFC8	TSerialEndpoint::HandleAcceptReply(TCommToolConnectPB *)
0x01A1FFCC	TSerialEndpoint::HandleBindReply(TCommToolBindPB *)
0x01A1FFD0	TSerialEndpoint::HandleConnectReply(TCommToolConnectPB *)
0x01A1FFD4	TSerialEndpoint::HandleDisconnectReply(TCommToolDisconnectPB *)
0x01A1FFD8	TSerialEndpoint::HandleListenReply(TCommToolConnectPB *)
0x01A1FFDC	TSerialEndpoint::HandleOptMgmtReply(TCommToolOptMgmtPB *)
0x01A1FFE0	TSerialEndpoint::HandleReleaseReply(TCommToolControlPB *)
0x01A1FFE4	TKeyboardTool::HandleReply(unsigned long, unsigned long)
0x01A1FFE8	TSerialEndpoint::HandleUnBindReply(TCommToolBindPB *)
0x01A1FFEC	TLocalTalkTool::IHReqHandler(void)
0x01A1FFF0	TVRemoteIRTool::IHReqHandler(void)
0x01A1FFF4	TLocalTalkTool::IHRequest(unsigned long)
0x01A1FFF8	TSerialEndpoint::IsPending(unsigned long)
0x01A1FFFC	TSharpIRTool::KillGet(void)
0x01A20000	TLocalTalkTool::KillGet(void)
0x01A20004	TSharpIRTool::KillPut(void)
0x01A20008	TLocalTalkTool::KillPut(void)
0x01A2000C	TSerTool::ListenStart(void)
0x01A20010	TSerTool::LookUpSerialChip(unsigned long)
0x01A20014	TSniffIRTool::NextState(TSniffIRTool::IRSniffEvent)
0x01A20018	TSniffIRTool::NotifyUser(void)
0x01A2001C	TSharpIRTool::OpenStart(TOptionArray *)
0x01A20020	TVRemoteIRTool::PacketSentInt(void)
0x01A20024	TSerialEndpoint::PostKillRequest(unsigned long, unsigned char)
0x01A20028	TKeyboardTool::PowerOffEvent(unsigned long)
0x01A2002C	TSerTool::PowerOffEvent(unsigned long)
0x01A20030	TKeyboardTool::PowerOnEvent(unsigned long)
0x01A20034	TSerialEndpoint::PrepDisconnect(CBufferSegment *, long, long, unsigned char)
0x01A20038	TSharpIRTool::PrepLeadIn(void)
0x01A2003C	TSerialEndpoint::PrepareAbort(unsigned long, unsigned char)
0x01A20040	TCommToolConnectPB::Prepare(TOptionArray *, CBufferSegment *, long *, unsigned char)
0x01A20044	TSerialEndpoint::RecvBytes(TCommToolGetPB *, long *, long, unsigned long *, unsigned long, unsigned char, TOptionArray *)
0x01A20048	TSharpIRTool::ProcessOptionStart(TOption *, unsigned long, unsigned long)
0x01A2004C	TSniffIRTool::ProcessOptionStart(TOption *, unsigned long, unsigned long)
0x01A20050	TAsyncSerTool::ProcessOptionStart(TOption *, unsigned long, unsigned long)
0x01A20054	TLocalTalkTool::ProcessOptionStart(TOption *, unsigned long, unsigned long)
0x01A20058	TVRemoteIRTool::ProcessOptionStart(TOption *, unsigned long, unsigned long)
0x01A2005C	TFramedAsyncSerTool::ProcessOptionStart(TOption *, unsigned long, unsigned long)
0x01A20060	TSerTool::ProcessOptionStart(TOption *, unsigned long, unsigned long)
0x01A20064	TLocalTalkTool::ReceiverErrorReset(void)
0x01A20068	TSerialEndpoint::ReleaseGetPB(TCommToolGetPB *)
0x01A2006C	TSerialEndpoint::ReleasePutPB(TCommToolPutPB *)
0x01A20070	TSniffIRTool::ResArbClaimNotification(unsigned char *, unsigned char *)
0x01A20074	TSerTool::ResArbClaimNotification(unsigned char *, unsigned char *)
0x01A20078	TSniffIRTool::ResArbReleaseStart(unsigned char *, unsigned char *)
0x01A2007C	TSerTool::ResArbReleaseStart(unsigned char *, unsigned char *)
0x01A21080	TLocalTalkTool::ResetTransmitTimer(void)
0x01A21084	TAsyncSerTool::RestoreInputSendForIntDelay(void)
0x01A21088	TLocalTalkTool::RxDMAPacketInterrupt(unsigned long)
0x01A2108C	TKeyboardTool::RxDataAvailable(void)
0x01A21090	TAsyncSerTool::RxMultiByteInterrupt(unsigned long)
0x01A21094	TSharpIRTool::SelectSpeed(unsigned char)
0x01A21098	TKeyboardTool::SendAvailableKeys(void)
0x01A2109C	TSerialEndpoint::SendBytes(TCommToolPutPB *, long *, unsigned long, unsigned long, unsigned char, TOptionArray *)
0x01A210A0	TSerialEndpoint::SendDisconnect(TCommToolDisconnectPB *, unsigned long, unsigned char)
0x01A210A4	TKeyboardTool::SendKeyEvent(long, unsigned char, TTime *)
0x01A210A8	TAsyncSerTool::SerialEvents(unsigned long)
0x01A210AC	TKeyboardTool::SerialEvents(unsigned long)
0x01A210B0	TSerTool::SetBreak(unsigned char)
0x01A210B4	TLocalTalkTool::SetDefaultBufferSizes(TCMOSerialBuffers *)
0x01A210B8	TSniffIRTool::SetIOParms(TCMOSerialIOParms *)
0x01A210BC	TAsyncSerTool::SetInputSendForIntDelay(unsigned long)
0x01A210C0	TSerTool::SetSerialChipLocation(TCMOSerialHWChipLoc *)
0x01A210C4	TSharpIRTool::SetSerialChipSelect(TCMOSerialHardware *)
0x01A210C8	TSerTool::SetSerialChipSelect(TCMOSerialHardware *)
0x01A210CC	TSerTool::SetSerialChipSpec(TCMOSerialChipSpec *)
0x01A210D0	TSerTool::SetSerialOutputs(unsigned long, unsigned long)
0x01A210D4	TLocalTalkTool::SetTransmitTimer(unsigned long, TLocalTalkTool::TransmitEvent)
0x01A210D8	TKeyboardTool::ShutDownKeyboard(void)
0x01A210DC	TSniffIRTool::SniffStart(void)
0x01A210E0	TSniffIRTool::SniffStop(void)
0x01A210E4	TVRemoteIRTool::StartIRTransmit(void)
0x01A210E8	TSharpIRTool::StartInput(CBufferList *)
0x01A210EC	TSerTool::StartInput(CBufferList *)
0x01A210F0	TSharpIRTool::StartOutput(CBufferList *)
0x01A210F4	TSerTool::StartOutput(CBufferList *)
0x01A210F8	IRSniffService::Start(TOptionArray *, unsigned long, TServiceInfo *)
0x01A210FC	TVRemoteService::Start(TOptionArray *, unsigned long, TServiceInfo *)
0x01A22100	TKeyboardService::Start(TOptionArray *, unsigned long, TServiceInfo *)
0x01A22104	TLocalTalkService::Start(TOptionArray *, unsigned long, TServiceInfo *)
0x01A22108	TLocalTalkTool::StopReadDataPacket(void)
0x01A2210C	TAsyncSerTool::SyncInputBuffer(void)
0x01A22110	TSniffIRTool::TaskConstructor(void)
0x01A22114	TKeyboardTool::TaskConstructor(void)
0x01A22118	TLocalTalkTool::TaskConstructor(void)
0x01A2211C	TVRemoteIRTool::TaskConstructor(void)
0x01A22120	TKeyboardTool::TaskDestructor(void)
0x01A22124	TLocalTalkTool::TaskDestructor(void)
0x01A22128	TLocalTalkTool::TransmitStateMachine(TLocalTalkTool::TransmitEvent)
0x01A2212C	TAsyncSerTool::TurnOffSerChip(void)
0x01A22130	TLocalTalkTool::TurnOffSerChip(void)
0x01A22134	TSerTool::TurnOff(void)
0x01A22138	TAsyncSerTool::TurnOnSerChip(void)
0x01A2213C	TKeyboardTool::TurnOnSerChip(void)
0x01A22140	TLocalTalkTool::TurnOnSerChip(void)
0x01A22144	TVRemoteIRTool::TurnOnSerChip(void)
0x01A22148	TSerTool::TurnOn(void)
0x01A2214C	TKeyboardTool::TxDataSent(void)
0x01A22150	TSerTool::UnbindToSerChip(void)
0x01A22154	TSerTool::UnclaimSerialChip(void)
0x01A22158	TSerialEndpoint::nAbort(unsigned char)
0x01A2215C	TSerialEndpoint::nAccept(TEndpoint *, TOptionArray *, CBufferSegment *, long, unsigned long, unsigned char)
0x01A22160	TSerialEndpoint::nBind(TOptionArray *, unsigned long, unsigned char)
0x01A22164	TSerialEndpoint::nConnect(TOptionArray *, CBufferSegment *, long *, unsigned long, unsigned char)
0x01A22168	TSerialEndpoint::nDisconnect(CBufferSegment *, long, long, unsigned long, unsigned char)
0x01A2216C	TSerialEndpoint::nListen(TOptionArray *, CBufferSegment *, long *, unsigned long, unsigned char)
0x01A22170	TSerialEndpoint::nOptMgmt(unsigned long, TOptionArray *, unsigned long, unsigned char)
0x01A22174	TSerialEndpoint::nRcv(CBufferSegment *, long, unsigned long *, unsigned long, unsigned char, TOptionArray *)
0x01A22178	TSerialEndpoint::nRcv(unsigned char *, long *, long, unsigned long *, unsigned long, unsigned char, TOptionArray *)
0x01A2217C	TSerialEndpoint::nRelease(unsigned long, unsigned char)
0x01A23180	TSerialEndpoint::nSnd(CBufferSegment *, unsigned long, unsigned long, unsigned char, TOptionArray *)
0x01A23184	TSerialEndpoint::nSnd(unsigned char *, long *, unsigned long, unsigned long, unsigned char, TOptionArray *)
0x01A23188	TSerialEndpoint::nUnBind(unsigned long, unsigned char)
0x01A2318C	TClassOneModem::AbortCommand(void)
0x01A23190	TClassOneModem::AbortTimer(void)
0x01A23194	TPCommTool::AcceptComplete(long)
0x01A23198	PCECallBack::AcceptComplete(long)
0x01A2319C	TClassOneModem::AcceptComplete(long)
0x01A231A0	TConnectionEnd::AcceptComplete(long)
0x01A231A4	PCECallBackWrapper::AcceptComplete(long)
